claim_id;ticket_id;claim_timestamp;claim_channel;claim_reason;claim_sequence
3851;21900;2025-04-25 03:08:12;Phone;Issue not solved;1
3852;21902;2025-04-24 20:52:01;Portal;Issue not solved;1
3853;21902;2025-04-24 20:26:01;Portal;No update provided;2
3854;21902;2025-04-25 03:11:01;Phone;No update provided;3
3855;21905;2025-04-24 18:04:25;Phone;Urgency increased by user;1
3856;21905;2025-04-26 05:12:25;Portal;Ticket taking too long;2
3857;21906;2025-04-24 10:53:12;Portal;Urgency increased by user;1
3858;21908;2025-04-25 23:38:54;Phone;Urgency increased by user;1
3859;21908;2025-04-24 18:50:54;Phone;Urgency increased by user;2
3860;21908;2025-04-25 08:03:54;Portal;Service still unavailable;3
3861;21912;2025-04-24 09:42:34;Email;Ticket taking too long;1
3862;21927;2025-04-24 13:26:13;Email;Urgency increased by user;1
3863;21934;2025-04-24 22:03:54;Phone;Service still unavailable;1
3864;21934;2025-04-25 19:45:54;Email;Service still unavailable;2
3865;21934;2025-04-24 20:25:54;Email;No update provided;3
3866;21937;2025-04-24 17:05:35;Portal;Urgency increased by user;1
3867;21938;2025-04-25 01:32:07;Portal;Issue not solved;1
3868;21939;2025-04-25 09:51:57;Portal;No update provided;1
3869;21958;2025-04-24 16:54:03;Portal;Urgency increased by user;1
3870;21971;2025-04-27 05:30:49;Phone;Ticket taking too long;1
3871;21971;2025-04-27 01:02:49;Phone;Urgency increased by user;2
3872;21972;2025-04-25 01:56:08;Email;Issue not solved;1
3873;21989;2025-04-24 19:18:43;Portal;Urgency increased by user;1
3874;21993;2025-04-24 18:46:03;Phone;Service still unavailable;1
3875;22043;2025-04-26 07:55:17;Phone;Urgency increased by user;1
3876;22050;2025-04-24 21:33:14;Phone;Service still unavailable;1
3877;22056;2025-04-24 17:28:37;Phone;Urgency increased by user;1
3878;22064;2025-04-25 23:51:27;Portal;Issue not solved;1
3879;22068;2025-04-25 09:34:45;Portal;Service still unavailable;1
3880;22073;2025-04-25 18:39:42;Phone;Ticket taking too long;1
3881;22091;2025-04-24 16:52:02;Email;No update provided;1
3882;22099;2025-04-26 06:26:23;Phone;No update provided;1
3883;22099;2025-04-26 00:25:23;Portal;Urgency increased by user;2
3884;22107;2025-04-24 18:10:16;Phone;No update provided;1
3885;22107;2025-04-24 19:59:16;Email;No update provided;2
3886;22114;2025-04-26 03:11:56;Email;Service still unavailable;1
3887;22129;2025-04-26 18:45:59;Phone;Ticket taking too long;1
3888;22130;2025-04-26 13:16:15;Portal;Service still unavailable;1
3889;22141;2025-04-26 15:21:23;Portal;Ticket taking too long;1
3890;22145;2025-04-25 23:37:23;Portal;Service still unavailable;1
3891;22145;2025-04-25 23:50:23;Portal;Urgency increased by user;2
3892;22146;2025-04-27 17:10:35;Portal;Ticket taking too long;1
3893;22147;2025-04-26 15:10:42;Portal;Urgency increased by user;1
3894;22153;2025-04-25 17:26:34;Portal;Ticket taking too long;1
3895;22162;2025-04-25 20:50:22;Portal;Issue not solved;1
3896;22167;2025-04-25 22:47:33;Email;Service still unavailable;1
3897;22167;2025-04-25 21:30:33;Phone;Urgency increased by user;2
3898;22185;2025-04-27 08:50:38;Portal;Ticket taking too long;1
3899;22185;2025-04-25 18:41:38;Phone;Issue not solved;2
3900;22198;2025-04-26 00:56:51;Portal;No update provided;1
3901;22202;2025-04-27 08:21:45;Email;Urgency increased by user;1
3902;22206;2025-04-25 07:33:54;Portal;Ticket taking too long;1
3903;22207;2025-04-25 18:04:28;Phone;Ticket taking too long;1
3904;22221;2025-04-27 13:24:47;Portal;Service still unavailable;1
3905;22236;2025-04-27 18:26:33;Phone;Ticket taking too long;1
3906;22248;2025-04-25 15:26:01;Email;Urgency increased by user;1
3907;22271;2025-04-25 14:37:22;Email;Ticket taking too long;1
3908;22271;2025-04-25 17:32:22;Email;Ticket taking too long;2
3909;22272;2025-04-27 09:00:08;Portal;No update provided;1
3910;22272;2025-04-26 01:46:08;Portal;Ticket taking too long;2
3911;22276;2025-04-25 22:58:22;Phone;Issue not solved;1
3912;22277;2025-04-28 21:04:56;Portal;Urgency increased by user;1
3913;22277;2025-04-26 02:09:56;Portal;Urgency increased by user;2
3914;22287;2025-04-26 03:33:46;Phone;Issue not solved;1
3915;22288;2025-04-26 00:40:22;Portal;Urgency increased by user;1
3916;22294;2025-04-28 03:34:35;Phone;Service still unavailable;1
3917;22298;2025-04-25 08:26:56;Email;No update provided;1
3918;22305;2025-04-26 07:18:49;Portal;Service still unavailable;1
3919;22308;2025-04-26 00:41:27;Phone;Urgency increased by user;1
3920;22320;2025-04-25 12:20:24;Email;Service still unavailable;1
3921;22323;2025-04-26 13:50:42;Portal;Urgency increased by user;1
3922;22323;2025-04-27 21:34:42;Phone;Ticket taking too long;2
3923;22326;2025-04-25 13:25:14;Email;Issue not solved;1
3924;22326;2025-04-26 18:12:14;Portal;No update provided;2
3925;22326;2025-04-26 16:37:14;Phone;No update provided;3
3926;22359;2025-04-27 04:28:50;Phone;Urgency increased by user;1
3927;22362;2025-04-27 08:46:09;Portal;Service still unavailable;1
3928;22362;2025-04-28 16:58:09;Phone;Urgency increased by user;2
3929;22362;2025-04-27 21:01:09;Phone;Service still unavailable;3
3930;22371;2025-04-27 07:41:29;Phone;Issue not solved;1
3931;22378;2025-04-28 00:46:04;Portal;Issue not solved;1
3932;22378;2025-04-27 10:59:04;Email;No update provided;2
3933;22380;2025-04-28 05:43:55;Portal;Service still unavailable;1
3934;22380;2025-04-28 02:13:55;Email;Service still unavailable;2
3935;22380;2025-04-28 06:22:55;Phone;Urgency increased by user;3
3936;22382;2025-04-26 21:00:17;Portal;No update provided;1
3937;22382;2025-04-26 19:40:17;Phone;Issue not solved;2
3938;22384;2025-04-30 01:17:06;Email;Urgency increased by user;1
3939;22384;2025-04-29 10:56:06;Email;Urgency increased by user;2
3940;22390;2025-04-27 02:49:47;Portal;No update provided;1
3941;22390;2025-04-27 00:46:47;Portal;Issue not solved;2
3942;22393;2025-04-26 21:24:15;Portal;Ticket taking too long;1
3943;22394;2025-04-27 20:14:51;Portal;Urgency increased by user;1
3944;22397;2025-04-27 04:57:58;Portal;No update provided;1
3945;22397;2025-04-27 08:18:58;Portal;No update provided;2
3946;22398;2025-04-26 18:15:17;Portal;Ticket taking too long;1
3947;22426;2025-04-29 18:15:42;Phone;No update provided;1
3948;22428;2025-04-26 12:10:53;Portal;Urgency increased by user;1
3949;22434;2025-04-26 19:12:07;Phone;Issue not solved;1
3950;22434;2025-04-26 23:10:07;Phone;Ticket taking too long;2
3951;22435;2025-04-29 14:46:24;Portal;Ticket taking too long;1
3952;22437;2025-04-27 04:16:33;Email;Service still unavailable;1
3953;22437;2025-04-26 14:43:33;Email;Service still unavailable;2
3954;22455;2025-04-27 09:12:39;Phone;Issue not solved;1
3955;22455;2025-04-27 00:05:39;Phone;No update provided;2
3956;22459;2025-04-27 03:10:36;Email;Urgency increased by user;1
3957;22460;2025-04-27 11:49:43;Portal;No update provided;1
3958;22461;2025-04-27 21:51:17;Email;Ticket taking too long;1
3959;22472;2025-04-27 05:43:06;Email;Service still unavailable;1
3960;22473;2025-04-27 02:29:28;Portal;Service still unavailable;1
3961;22492;2025-04-26 11:20:25;Email;No update provided;1
3962;22492;2025-04-27 03:06:25;Portal;No update provided;2
3963;22501;2025-04-26 13:50:46;Portal;Ticket taking too long;1
3964;22513;2025-04-29 11:59:22;Email;Urgency increased by user;1
3965;22557;2025-04-27 19:51:19;Portal;Service still unavailable;1
3966;22557;2025-04-27 18:45:19;Email;Ticket taking too long;2
3967;22557;2025-04-28 00:51:19;Email;Urgency increased by user;3
3968;22557;2025-04-27 10:18:19;Email;Urgency increased by user;4
3969;22570;2025-04-28 00:01:29;Portal;Ticket taking too long;1
3970;22570;2025-04-28 06:02:29;Portal;Issue not solved;2
3971;22570;2025-04-28 05:28:29;Portal;Urgency increased by user;3
3972;22572;2025-04-28 16:45:56;Email;No update provided;1
3973;22574;2025-04-29 00:19:45;Email;Urgency increased by user;1
3974;22580;2025-04-27 22:29:10;Phone;Service still unavailable;1
3975;22597;2025-04-29 19:20:05;Email;Service still unavailable;1
3976;22597;2025-04-29 16:17:05;Email;No update provided;2
3977;22597;2025-04-30 10:17:05;Portal;Ticket taking too long;3
3978;22599;2025-04-28 06:24:29;Email;Issue not solved;1
3979;22599;2025-04-28 00:50:29;Portal;Ticket taking too long;2
3980;22604;2025-04-27 20:56:47;Phone;No update provided;1
3981;22604;2025-04-29 06:40:47;Portal;Service still unavailable;2
3982;22614;2025-04-27 21:41:52;Phone;Urgency increased by user;1
3983;22621;2025-04-27 16:34:36;Phone;Service still unavailable;1
3984;22621;2025-04-27 15:59:36;Portal;Urgency increased by user;2
3985;22628;2025-04-27 10:50:56;Phone;Issue not solved;1
3986;22631;2025-04-29 04:25:40;Phone;Ticket taking too long;1
3987;22666;2025-04-27 15:21:14;Phone;Issue not solved;1
3988;22667;2025-05-01 01:28:36;Phone;Urgency increased by user;1
3989;22676;2025-04-27 15:46:46;Email;Urgency increased by user;1
3990;22680;2025-04-28 01:13:08;Portal;No update provided;1
3991;22682;2025-04-28 00:17:31;Phone;Ticket taking too long;1
3992;22691;2025-04-29 17:26:17;Phone;Issue not solved;1
3993;22713;2025-04-27 22:27:22;Portal;Issue not solved;1
3994;22723;2025-04-27 13:06:15;Portal;Urgency increased by user;1
3995;22726;2025-04-28 21:13:30;Phone;Urgency increased by user;1
3996;22729;2025-04-29 07:43:45;Portal;Ticket taking too long;1
3997;22738;2025-04-29 23:36:22;Portal;Issue not solved;1
3998;22746;2025-04-29 22:05:25;Email;Issue not solved;1
3999;22762;2025-04-30 06:20:49;Email;No update provided;1
4000;22770;2025-05-01 03:54:02;Phone;Issue not solved;1
4001;22772;2025-04-28 12:41:32;Phone;Service still unavailable;1
4002;22777;2025-04-29 10:33:13;Portal;Service still unavailable;1
4003;22781;2025-04-30 01:41:08;Email;No update provided;1
4004;22795;2025-04-28 18:12:17;Phone;Service still unavailable;1
4005;22806;2025-04-28 12:58:59;Email;Issue not solved;1
4006;22824;2025-04-28 15:13:52;Portal;Service still unavailable;1
4007;22826;2025-04-30 05:18:14;Portal;Urgency increased by user;1
4008;22826;2025-05-01 11:58:14;Email;Urgency increased by user;2
4009;22828;2025-04-28 12:39:18;Phone;Service still unavailable;1
4010;22840;2025-04-28 19:13:18;Phone;Issue not solved;1
4011;22840;2025-04-29 10:28:18;Phone;No update provided;2
4012;22840;2025-04-28 14:37:18;Portal;Service still unavailable;3
4013;22846;2025-04-29 10:00:42;Phone;Urgency increased by user;1
4014;22849;2025-04-28 23:15:39;Phone;Ticket taking too long;1
4015;22849;2025-04-28 20:22:39;Phone;Issue not solved;2
4016;22852;2025-04-29 02:30:16;Portal;Urgency increased by user;1
4017;22854;2025-04-29 11:16:57;Email;No update provided;1
4018;22857;2025-04-29 17:39:44;Portal;No update provided;1
4019;22863;2025-04-30 13:21:19;Email;No update provided;1
4020;22870;2025-04-29 13:16:36;Portal;Ticket taking too long;1
4021;22872;2025-04-30 02:43:54;Email;Ticket taking too long;1
4022;22888;2025-05-01 02:49:51;Portal;Issue not solved;1
4023;22901;2025-04-30 19:35:27;Email;Service still unavailable;1
4024;22928;2025-04-28 18:27:12;Portal;Ticket taking too long;1
4025;22929;2025-04-28 22:55:13;Phone;Urgency increased by user;1
4026;22942;2025-04-28 21:19:43;Portal;No update provided;1
4027;22945;2025-04-30 01:55:57;Email;Ticket taking too long;1
4028;22945;2025-04-29 23:10:57;Phone;Service still unavailable;2
4029;22961;2025-05-01 18:10:31;Phone;Ticket taking too long;1
4030;22989;2025-04-29 15:44:55;Email;No update provided;1
4031;22995;2025-04-30 09:19:15;Email;No update provided;1
4032;22999;2025-04-30 20:50:50;Portal;Ticket taking too long;1
4033;22999;2025-05-01 01:59:50;Portal;Service still unavailable;2
4034;22999;2025-04-30 11:46:50;Email;Ticket taking too long;3
4035;23018;2025-04-29 19:35:34;Portal;Issue not solved;1
4036;23025;2025-04-30 02:03:52;Phone;Service still unavailable;1
4037;23034;2025-05-01 17:32:37;Phone;Urgency increased by user;1
4038;23035;2025-04-30 01:32:29;Phone;Urgency increased by user;1
4039;23035;2025-04-30 10:14:29;Phone;Urgency increased by user;2
4040;23049;2025-05-02 17:53:09;Email;Urgency increased by user;1
4041;23054;2025-04-29 16:27:12;Phone;Urgency increased by user;1
4042;23058;2025-04-30 19:53:38;Email;Service still unavailable;1
4043;23080;2025-04-29 11:05:07;Email;Ticket taking too long;1
4044;23080;2025-04-30 03:09:07;Phone;Urgency increased by user;2
4045;23080;2025-04-30 15:55:07;Portal;No update provided;3
4046;23080;2025-04-30 03:50:07;Email;Ticket taking too long;4
4047;23100;2025-04-30 03:40:55;Email;Urgency increased by user;1
4048;23118;2025-04-30 22:58:31;Email;Service still unavailable;1
4049;23118;2025-05-01 16:59:31;Email;No update provided;2
4050;23122;2025-04-30 09:02:38;Phone;Ticket taking too long;1
4051;23122;2025-04-29 15:05:38;Portal;Service still unavailable;2
4052;23132;2025-04-29 22:35:09;Email;Ticket taking too long;1
4053;23135;2025-05-01 15:18:40;Email;Service still unavailable;1
4054;23149;2025-04-29 21:54:56;Portal;Issue not solved;1
4055;23151;2025-04-30 02:23:28;Email;Service still unavailable;1
4056;23151;2025-04-29 14:06:28;Portal;Issue not solved;2
4057;23180;2025-05-01 07:56:54;Portal;Urgency increased by user;1
4058;23182;2025-04-30 15:09:42;Phone;Issue not solved;1
4059;23199;2025-04-30 18:36:08;Phone;Ticket taking too long;1
4060;23211;2025-05-02 12:23:12;Email;No update provided;1
4061;23212;2025-05-02 16:35:21;Phone;Ticket taking too long;1
4062;23212;2025-04-30 20:38:21;Phone;Issue not solved;2
4063;23229;2025-05-01 21:41:24;Portal;Urgency increased by user;1
4064;23236;2025-05-03 14:59:45;Email;Issue not solved;1
4065;23241;2025-05-02 06:29:29;Portal;Ticket taking too long;1
4066;23258;2025-05-01 10:41:36;Portal;Issue not solved;1
4067;23258;2025-05-02 02:49:36;Phone;No update provided;2
4068;23260;2025-05-01 04:16:42;Phone;Issue not solved;1
4069;23270;2025-05-01 20:07:50;Portal;Urgency increased by user;1
4070;23293;2025-05-02 18:34:00;Portal;Ticket taking too long;1
4071;23298;2025-05-01 03:03:14;Phone;Service still unavailable;1
4072;23303;2025-04-30 23:08:51;Email;Urgency increased by user;1
4073;23303;2025-04-30 14:53:51;Portal;Issue not solved;2
4074;23305;2025-04-30 10:54:22;Phone;Ticket taking too long;1
4075;23321;2025-05-02 08:32:19;Phone;Ticket taking too long;1
4076;23323;2025-05-01 13:14:17;Email;No update provided;1
4077;23330;2025-05-02 16:13:17;Portal;Service still unavailable;1
4078;23339;2025-05-01 23:46:46;Email;Service still unavailable;1
4079;23340;2025-05-01 06:21:54;Portal;Urgency increased by user;1
4080;23345;2025-05-03 00:18:11;Email;No update provided;1
4081;23347;2025-05-04 13:24:13;Portal;Urgency increased by user;1
4082;23348;2025-05-02 02:58:00;Email;Service still unavailable;1
4083;23355;2025-05-02 17:17:38;Portal;Issue not solved;1
4084;23359;2025-05-02 10:30:45;Email;No update provided;1
4085;23359;2025-05-02 14:37:45;Phone;No update provided;2
4086;23375;2025-05-01 23:28:29;Email;Ticket taking too long;1
4087;23375;2025-05-02 00:11:29;Phone;Service still unavailable;2
4088;23376;2025-05-02 13:56:23;Portal;Issue not solved;1
4089;23377;2025-05-02 06:29:35;Email;Ticket taking too long;1
4090;23384;2025-05-02 18:23:55;Phone;Urgency increased by user;1
4091;23384;2025-05-02 09:01:55;Portal;Issue not solved;2
4092;23386;2025-05-02 07:01:05;Portal;No update provided;1
4093;23389;2025-05-02 03:16:54;Portal;Urgency increased by user;1
4094;23389;2025-05-02 16:59:54;Portal;Service still unavailable;2
4095;23393;2025-05-01 12:46:45;Portal;Ticket taking too long;1
4096;23405;2025-05-01 20:50:42;Portal;Service still unavailable;1
4097;23405;2025-05-02 13:33:42;Email;Issue not solved;2
4098;23416;2025-05-04 17:57:01;Portal;Issue not solved;1
4099;23417;2025-05-02 08:03:55;Email;Urgency increased by user;1
4100;23421;2025-05-03 21:03:13;Phone;Urgency increased by user;1
4101;23421;2025-05-02 11:24:13;Email;Ticket taking too long;2
4102;23421;2025-05-03 22:24:13;Email;No update provided;3
4103;23439;2025-05-01 23:48:24;Phone;Issue not solved;1
4104;23440;2025-05-02 07:34:55;Phone;Issue not solved;1
4105;23461;2025-05-02 00:11:40;Phone;No update provided;1
4106;23461;2025-05-01 21:03:40;Portal;Issue not solved;2
4107;23461;2025-05-01 18:19:40;Phone;Service still unavailable;3
4108;23464;2025-05-02 02:32:12;Email;Ticket taking too long;1
4109;23464;2025-05-01 14:23:12;Email;Issue not solved;2
4110;23464;2025-05-02 00:34:12;Phone;Ticket taking too long;3
4111;23472;2025-05-03 03:11:19;Email;Urgency increased by user;1
4112;23475;2025-05-02 08:54:41;Email;Ticket taking too long;1
4113;23475;2025-05-01 15:09:41;Email;Issue not solved;2
4114;23475;2025-05-02 04:58:41;Portal;Urgency increased by user;3
4115;23486;2025-05-03 11:18:18;Phone;No update provided;1
4116;23489;2025-05-02 07:14:03;Email;Urgency increased by user;1
4117;23491;2025-05-01 23:55:32;Portal;Issue not solved;1
4118;23496;2025-05-03 15:50:22;Phone;Ticket taking too long;1
4119;23504;2025-05-03 15:22:10;Email;Service still unavailable;1
4120;23520;2025-05-02 01:17:24;Phone;Service still unavailable;1
4121;23528;2025-05-01 17:43:40;Portal;Ticket taking too long;1
4122;23543;2025-05-02 03:34:29;Phone;No update provided;1
4123;23550;2025-05-02 06:31:44;Portal;No update provided;1
4124;23552;2025-05-03 08:28:39;Phone;No update provided;1
4125;23552;2025-05-02 11:32:39;Email;Urgency increased by user;2
4126;23552;2025-05-02 08:32:39;Email;Urgency increased by user;3
4127;23567;2025-05-05 02:58:01;Phone;Service still unavailable;1
4128;23604;2025-05-03 11:12:15;Phone;No update provided;1
4129;23613;2025-05-04 19:17:36;Portal;Ticket taking too long;1
4130;23613;2025-05-04 11:47:36;Portal;No update provided;2
4131;23613;2025-05-05 13:42:36;Portal;Service still unavailable;3
4132;23626;2025-05-02 19:08:08;Phone;Issue not solved;1
4133;23636;2025-05-04 07:48:08;Email;No update provided;1
4134;23637;2025-05-03 00:14:43;Phone;Ticket taking too long;1
4135;23637;2025-05-02 18:43:43;Portal;Service still unavailable;2
4136;23647;2025-05-03 06:26:16;Phone;Ticket taking too long;1
4137;23653;2025-05-02 13:57:56;Phone;Service still unavailable;1
4138;23659;2025-05-02 17:59:44;Phone;Issue not solved;1
4139;23665;2025-05-03 06:55:02;Phone;Issue not solved;1
4140;23665;2025-05-02 18:10:02;Phone;Service still unavailable;2
4141;23680;2025-05-02 18:49:52;Email;Urgency increased by user;1
4142;23686;2025-05-03 05:45:37;Email;No update provided;1
4143;23686;2025-05-05 09:00:37;Phone;Urgency increased by user;2
4144;23690;2025-05-04 21:01:43;Phone;Issue not solved;1
4145;23690;2025-05-05 03:38:43;Email;Issue not solved;2
4146;23705;2025-05-04 05:30:05;Phone;Issue not solved;1
4147;23715;2025-05-03 22:29:58;Email;Urgency increased by user;1
4148;23740;2025-05-03 02:06:28;Email;Urgency increased by user;1
4149;23740;2025-05-02 18:18:28;Phone;No update provided;2
4150;23740;2025-05-02 14:44:28;Email;Urgency increased by user;3
