return_id;ticket_id;returned_from_group_id;returned_to_group_id;return_timestamp;return_reason;wrong_group_flag;missing_minimum_data_flag
1204;20806;2;1;2025-04-18 16:06:45;Missing user impact / urgency;0;1
1205;20812;5;1;2025-04-18 19:47:58;Missing user impact / urgency;0;1
1206;20820;3;1;2025-04-18 15:04:08;Already solved in N1;1;0
1207;20835;3;1;2025-04-18 11:27:22;Missing user impact / urgency;0;1
1208;20845;3;1;2025-04-18 20:18:48;Insufficient reproduction steps;0;0
1209;20854;6;1;2025-04-18 22:37:39;Missing diagnostic evidence;1;0
1210;20891;2;1;2025-04-19 18:42:50;Wrong support group;1;0
1211;20923;4;1;2025-04-19 13:11:38;Wrong categorization;1;1
1212;20943;2;1;2025-04-19 17:51:06;Insufficient reproduction steps;0;0
1213;20947;8;1;2025-04-19 07:30:02;Wrong categorization;1;1
1214;20950;2;1;2025-04-19 20:00:31;Missing diagnostic evidence;0;1
1215;20967;6;1;2025-04-19 14:50:42;Insufficient reproduction steps;1;0
1216;20999;3;1;2025-04-19 16:52:41;Wrong categorization;1;1
1217;21011;2;1;2025-04-19 14:26:28;Wrong categorization;0;1
1218;21022;7;1;2025-04-19 19:15:09;Wrong categorization;1;0
1219;21091;2;1;2025-04-20 12:06:24;Insufficient reproduction steps;0;1
1220;21102;5;1;2025-04-20 20:51:05;Wrong support group;0;1
1221;21108;7;1;2025-04-20 14:18:25;Missing diagnostic evidence;0;1
1222;21126;2;1;2025-04-20 16:39:18;Wrong categorization;0;0
1223;21136;2;1;2025-04-20 18:19:50;Missing user impact / urgency;0;1
1224;21138;5;1;2025-04-20 22:56:04;Missing diagnostic evidence;0;1
1225;21148;8;1;2025-04-20 17:37:44;Missing diagnostic evidence;0;1
1226;21150;7;1;2025-04-20 16:12:31;Insufficient reproduction steps;1;0
1227;21152;5;1;2025-04-20 15:31:55;Wrong categorization;0;1
1228;21153;5;1;2025-04-20 11:12:08;Wrong categorization;1;0
1229;21167;4;1;2025-04-20 18:46:35;Missing user impact / urgency;0;1
1230;21184;5;1;2025-04-20 20:38:47;Wrong support group;0;1
1231;21201;3;1;2025-04-20 14:05:31;Missing diagnostic evidence;1;0
1232;21215;3;1;2025-04-20 17:33:12;Missing user impact / urgency;1;0
1233;21223;2;1;2025-04-20 08:38:21;Insufficient reproduction steps;1;0
1234;21226;5;1;2025-04-20 15:27:37;Insufficient reproduction steps;0;0
1235;21232;4;1;2025-04-21 15:48:45;Already solved in N1;0;1
1236;21236;5;1;2025-04-21 17:58:00;Insufficient reproduction steps;0;1
1237;21239;7;1;2025-04-21 19:21:06;Insufficient reproduction steps;0;1
1238;21256;8;1;2025-04-21 18:07:33;Wrong categorization;1;0
1239;21261;5;1;2025-04-21 09:31:27;Insufficient reproduction steps;0;1
1240;21291;8;1;2025-04-21 15:05:07;Insufficient reproduction steps;1;0
1241;21293;5;1;2025-04-21 16:18:23;Missing diagnostic evidence;0;0
1242;21296;2;1;2025-04-21 19:44:16;Missing user impact / urgency;0;1
1243;21329;5;1;2025-04-22 01:17:45;Wrong support group;0;1
1244;21341;8;1;2025-04-21 12:10:42;Already solved in N1;1;0
1245;21353;6;1;2025-04-21 09:48:20;Insufficient reproduction steps;1;0
1246;21422;5;1;2025-04-21 14:27:15;Insufficient reproduction steps;1;1
1247;21435;2;1;2025-04-21 13:59:14;Missing user impact / urgency;0;1
1248;21466;6;1;2025-04-22 11:45:17;Missing user impact / urgency;1;0
1249;21467;7;1;2025-04-22 12:03:18;Insufficient reproduction steps;0;1
1250;21489;8;1;2025-04-22 19:36:37;Already solved in N1;1;1
1251;21504;5;1;2025-04-22 23:34:56;Insufficient reproduction steps;0;1
1252;21526;4;1;2025-04-22 15:10:42;Already solved in N1;1;0
1253;21529;6;1;2025-04-22 19:31:46;Wrong support group;0;1
1254;21537;2;1;2025-04-22 08:26:20;Wrong categorization;0;0
1255;21539;6;1;2025-04-22 13:36:28;Missing user impact / urgency;0;0
1256;21549;4;1;2025-04-22 09:13:24;Missing diagnostic evidence;0;1
1257;21559;3;1;2025-04-22 16:32:49;Missing user impact / urgency;0;1
1258;21567;5;1;2025-04-22 20:30:37;Missing user impact / urgency;0;0
1259;21569;5;1;2025-04-22 14:29:30;Wrong support group;0;0
1260;21588;6;1;2025-04-22 10:38:30;Already solved in N1;1;0
1261;21665;5;1;2025-04-22 21:39:19;Missing user impact / urgency;1;0
1262;21667;6;1;2025-04-22 13:46:30;Missing diagnostic evidence;1;0
1263;21681;3;1;2025-04-23 18:17:56;Wrong categorization;0;1
1264;21693;4;1;2025-04-23 16:33:46;Wrong categorization;0;1
1265;21712;4;1;2025-04-23 12:44:14;Wrong support group;1;0
1266;21740;8;1;2025-04-23 15:28:50;Insufficient reproduction steps;1;0
1267;21754;5;1;2025-04-23 10:23:26;Missing diagnostic evidence;1;0
1268;21786;4;1;2025-04-24 00:41:04;Wrong categorization;0;1
1269;21813;6;1;2025-04-23 10:34:06;Missing user impact / urgency;0;1
1270;21828;6;1;2025-04-23 23:58:44;Wrong support group;0;1
1271;21850;3;1;2025-04-23 20:26:09;Wrong categorization;1;0
1272;21889;6;1;2025-04-23 17:51:30;Wrong support group;0;1
1273;21890;4;1;2025-04-23 20:08:46;Already solved in N1;0;0
1274;21894;2;1;2025-04-23 18:07:29;Missing user impact / urgency;0;1
1275;21918;8;1;2025-04-24 18:58:13;Already solved in N1;1;0
1276;21923;3;1;2025-04-24 16:44:11;Wrong support group;0;1
1277;21932;4;1;2025-04-24 18:08:20;Wrong categorization;0;0
1278;21934;6;1;2025-04-24 23:19:51;Missing diagnostic evidence;1;0
1279;21944;7;1;2025-04-24 19:05:20;Insufficient reproduction steps;0;0
1280;21958;8;1;2025-04-24 11:59:37;Wrong categorization;1;0
1281;21999;5;1;2025-04-24 14:36:21;Insufficient reproduction steps;0;0
1282;22006;5;1;2025-04-24 19:20:56;Insufficient reproduction steps;0;1
1283;22054;6;1;2025-04-24 13:28:24;Missing diagnostic evidence;1;0
1284;22058;3;1;2025-04-24 16:12:57;Wrong support group;0;1
1285;22091;5;1;2025-04-24 16:10:15;Missing diagnostic evidence;0;1
1286;22101;2;1;2025-04-24 14:32:56;Missing user impact / urgency;1;0
1287;22106;3;1;2025-04-24 19:51:17;Wrong categorization;0;1
1288;22151;3;1;2025-04-25 20:04:55;Missing user impact / urgency;1;0
1289;22169;3;1;2025-04-25 16:14:17;Missing user impact / urgency;1;0
1290;22175;3;1;2025-04-25 16:27:12;Wrong categorization;0;1
1291;22197;5;1;2025-04-25 12:54:17;Wrong categorization;0;1
1292;22199;5;1;2025-04-25 17:16:32;Insufficient reproduction steps;0;1
1293;22218;8;1;2025-04-25 12:07:23;Wrong categorization;0;1
1294;22239;4;1;2025-04-25 16:44:31;Missing user impact / urgency;1;0
1295;22264;8;1;2025-04-25 14:52:16;Missing diagnostic evidence;0;0
1296;22266;3;1;2025-04-25 13:33:26;Wrong support group;1;0
1297;22275;2;1;2025-04-25 17:42:11;Wrong support group;1;0
1298;22276;3;1;2025-04-25 10:58:17;Insufficient reproduction steps;0;1
1299;22284;2;1;2025-04-25 19:39:21;Insufficient reproduction steps;0;1
1300;22295;2;1;2025-04-25 21:52:05;Wrong categorization;0;0
1301;22301;4;1;2025-04-25 14:27:05;Missing user impact / urgency;0;1
1302;22302;8;1;2025-04-25 19:34:41;Insufficient reproduction steps;1;0
1303;22303;8;1;2025-04-25 13:39:58;Missing diagnostic evidence;0;1
1304;22320;7;1;2025-04-25 15:04:04;Already solved in N1;1;0
1305;22327;4;1;2025-04-25 14:49:23;Wrong categorization;0;1
1306;22340;5;1;2025-04-25 14:26:24;Already solved in N1;1;0
1307;22395;2;1;2025-04-26 21:17:39;Insufficient reproduction steps;0;0
1308;22399;6;1;2025-04-26 15:10:26;Already solved in N1;1;0
1309;22407;5;1;2025-04-26 11:29:08;Wrong support group;0;0
1310;22427;3;1;2025-04-26 14:52:22;Wrong support group;0;1
1311;22449;2;1;2025-04-26 09:45:32;Insufficient reproduction steps;0;1
1312;22451;5;1;2025-04-26 18:40:32;Wrong support group;0;1
1313;22461;6;1;2025-04-26 21:45:32;Already solved in N1;0;1
1314;22469;7;1;2025-04-26 15:26:28;Missing diagnostic evidence;1;0
1315;22473;6;1;2025-04-26 18:01:23;Wrong support group;0;1
1316;22476;8;1;2025-04-26 14:46:21;Already solved in N1;1;0
1317;22513;6;1;2025-04-26 19:52:07;Missing user impact / urgency;0;0
1318;22515;2;1;2025-04-26 14:24:10;Insufficient reproduction steps;0;1
1319;22562;3;1;2025-04-27 18:54:37;Wrong categorization;1;0
1320;22566;6;1;2025-04-27 13:24:03;Insufficient reproduction steps;1;0
1321;22579;6;1;2025-04-27 18:58:42;Insufficient reproduction steps;1;0
1322;22585;2;1;2025-04-27 15:00:16;Wrong categorization;0;1
1323;22606;7;1;2025-04-27 14:19:49;Insufficient reproduction steps;0;0
1324;22614;8;1;2025-04-27 18:09:28;Already solved in N1;1;1
1325;22622;8;1;2025-04-27 19:11:50;Wrong categorization;0;1
1326;22661;7;1;2025-04-27 17:35:57;Wrong support group;1;0
1327;22672;5;1;2025-04-27 10:08:05;Insufficient reproduction steps;0;1
1328;22674;6;1;2025-04-27 14:46:03;Insufficient reproduction steps;1;0
1329;22718;2;1;2025-04-27 16:46:38;Missing user impact / urgency;0;1
1330;22735;7;1;2025-04-28 18:55:04;Wrong categorization;1;1
1331;22742;5;1;2025-04-28 14:44:34;Wrong categorization;0;0
1332;22762;7;1;2025-04-28 16:50:40;Wrong support group;1;0
1333;22782;7;1;2025-04-28 15:26:18;Missing diagnostic evidence;0;1
1334;22783;7;1;2025-04-28 10:41:04;Missing diagnostic evidence;1;0
1335;22784;4;1;2025-04-28 14:39:49;Already solved in N1;0;1
1336;22790;7;1;2025-04-28 16:53:16;Missing user impact / urgency;1;0
1337;22793;8;1;2025-04-28 17:23:12;Missing user impact / urgency;0;1
1338;22796;8;1;2025-04-28 17:20:46;Wrong support group;1;0
1339;22800;4;1;2025-04-28 16:53:57;Missing user impact / urgency;0;1
1340;22828;6;1;2025-04-28 15:55:36;Missing user impact / urgency;1;1
1341;22846;3;1;2025-04-28 19:19:36;Missing diagnostic evidence;0;1
1342;22850;5;1;2025-04-28 13:39:03;Missing user impact / urgency;0;1
1343;22860;3;1;2025-04-28 16:24:50;Wrong categorization;0;1
1344;22891;6;1;2025-04-28 17:31:43;Missing user impact / urgency;1;0
1345;22901;5;1;2025-04-28 16:44:06;Missing user impact / urgency;1;0
1346;22903;3;1;2025-04-28 12:21:41;Missing diagnostic evidence;0;1
1347;22910;3;1;2025-04-28 16:12:37;Missing user impact / urgency;1;0
1348;22998;8;1;2025-04-29 13:16:29;Wrong support group;1;0
1349;23038;2;1;2025-04-29 13:57:39;Wrong support group;0;1
1350;23070;4;1;2025-04-29 17:09:53;Missing user impact / urgency;0;1
1351;23079;5;1;2025-04-29 18:02:01;Wrong categorization;0;1
1352;23088;5;1;2025-04-29 18:56:40;Insufficient reproduction steps;1;0
1353;23094;3;1;2025-04-29 13:14:59;Wrong categorization;1;0
1354;23112;4;1;2025-04-29 15:26:03;Insufficient reproduction steps;0;1
1355;23115;8;1;2025-04-29 16:54:47;Missing diagnostic evidence;1;0
1356;23126;8;1;2025-04-29 19:00:45;Missing diagnostic evidence;1;0
1357;23128;8;1;2025-04-29 15:32:09;Already solved in N1;1;0
1358;23160;7;1;2025-04-30 16:33:48;Wrong support group;1;1
1359;23167;2;1;2025-04-30 19:38:51;Missing diagnostic evidence;0;1
1360;23186;3;1;2025-04-30 10:47:34;Already solved in N1;0;1
1361;23188;2;1;2025-04-30 23:17:56;Wrong categorization;0;1
1362;23201;4;1;2025-04-30 13:59:51;Missing user impact / urgency;1;0
1363;23206;3;1;2025-04-30 10:33:35;Missing user impact / urgency;1;0
1364;23244;2;1;2025-04-30 14:42:37;Already solved in N1;1;0
1365;23255;4;1;2025-04-30 11:43:07;Missing user impact / urgency;1;0
1366;23280;3;1;2025-04-30 20:09:13;Missing diagnostic evidence;1;0
1367;23309;5;1;2025-04-30 14:45:30;Already solved in N1;0;1
1368;23330;4;1;2025-04-30 17:16:56;Insufficient reproduction steps;0;1
1369;23357;5;1;2025-05-01 14:59:30;Insufficient reproduction steps;1;1
1370;23358;6;1;2025-05-01 14:41:45;Already solved in N1;1;0
1371;23416;6;1;2025-05-01 20:50:29;Wrong categorization;0;1
1372;23436;7;1;2025-05-01 13:20:34;Missing user impact / urgency;1;0
1373;23454;4;1;2025-05-01 17:15:59;Missing user impact / urgency;0;1
1374;23471;6;1;2025-05-01 15:22:49;Missing diagnostic evidence;1;0
1375;23495;5;1;2025-05-01 10:39:29;Wrong categorization;0;1
1376;23496;2;1;2025-05-01 18:15:15;Missing diagnostic evidence;0;1
1377;23504;5;1;2025-05-01 18:38:18;Wrong support group;0;0
1378;23531;2;1;2025-05-01 17:27:47;Missing user impact / urgency;0;0
1379;23545;5;1;2025-05-01 21:41:58;Wrong categorization;0;1
1380;23575;3;1;2025-05-02 14:21:54;Insufficient reproduction steps;0;1
1381;23577;8;1;2025-05-02 13:31:09;Already solved in N1;1;0
1382;23601;2;1;2025-05-02 17:59:04;Insufficient reproduction steps;1;0
1383;23656;7;1;2025-05-02 17:36:06;Wrong categorization;0;1
1384;23661;5;1;2025-05-02 20:43:43;Missing diagnostic evidence;0;1
1385;23672;5;1;2025-05-03 01:12:33;Missing diagnostic evidence;0;1
1386;23681;3;1;2025-05-02 11:43:58;Wrong categorization;0;0
1387;23691;7;1;2025-05-02 14:51:55;Missing user impact / urgency;1;0
1388;23697;3;1;2025-05-02 15:29:48;Already solved in N1;1;0
1389;23698;4;1;2025-05-02 18:01:44;Wrong categorization;1;0
1390;23704;6;1;2025-05-02 13:23:29;Missing diagnostic evidence;1;0
1391;23720;2;1;2025-05-02 14:24:16;Missing user impact / urgency;0;1
1392;23723;3;1;2025-05-02 15:18:47;Wrong support group;0;1
1393;23730;3;1;2025-05-02 17:02:57;Already solved in N1;0;1
1394;23760;2;1;2025-05-02 18:47:04;Wrong categorization;0;1
1395;23765;2;1;2025-05-02 18:40:38;Already solved in N1;1;0
1396;23779;5;1;2025-05-02 22:55:48;Wrong categorization;0;1
1397;23784;7;1;2025-05-03 20:24:06;Missing user impact / urgency;1;1
1398;23789;2;1;2025-05-03 17:12:54;Missing diagnostic evidence;1;0
1399;23791;4;1;2025-05-03 14:51:13;Wrong support group;0;1
1400;23815;7;1;2025-05-03 12:50:42;Missing diagnostic evidence;0;1
1401;23867;4;1;2025-05-03 17:26:12;Missing diagnostic evidence;0;1
1402;23876;2;1;2025-05-03 17:35:26;Missing diagnostic evidence;1;0
1403;23922;2;1;2025-05-03 16:33:38;Missing diagnostic evidence;0;1
1404;23925;2;1;2025-05-04 15:11:13;Insufficient reproduction steps;0;1
1405;23927;7;1;2025-05-04 17:02:10;Missing user impact / urgency;1;0
1406;23932;8;1;2025-05-04 12:58:32;Missing user impact / urgency;1;0
1407;23972;2;1;2025-05-04 15:21:45;Missing user impact / urgency;0;1
1408;23974;4;1;2025-05-04 21:11:58;Missing diagnostic evidence;0;1
1409;23988;3;1;2025-05-05 02:19:33;Already solved in N1;0;1
1410;23990;4;1;2025-05-04 10:41:14;Missing user impact / urgency;0;0
1411;24035;8;1;2025-05-04 14:45:05;Missing user impact / urgency;0;1
1412;24044;4;1;2025-05-04 16:14:50;Wrong support group;0;1
1413;24056;2;1;2025-05-04 16:22:28;Missing user impact / urgency;0;0
1414;24059;3;1;2025-05-04 19:00:41;Missing diagnostic evidence;0;1
1415;24146;3;1;2025-05-05 17:46:34;Wrong support group;1;0
1416;24160;2;1;2025-05-05 14:26:19;Insufficient reproduction steps;0;1
1417;24249;3;1;2025-05-05 18:38:51;Already solved in N1;0;1
1418;24258;3;1;2025-05-05 17:03:46;Wrong support group;0;0
1419;24312;2;1;2025-05-05 15:17:13;Wrong support group;0;1
1420;24335;5;1;2025-05-06 09:52:52;Missing diagnostic evidence;0;1
1421;24369;5;1;2025-05-06 17:32:41;Insufficient reproduction steps;0;1
1422;24427;5;1;2025-05-06 16:41:53;Missing diagnostic evidence;0;1
1423;24458;5;1;2025-05-06 19:25:22;Wrong categorization;0;0
1424;24469;5;1;2025-05-06 16:29:53;Wrong support group;0;0
1425;24512;2;1;2025-05-06 17:03:37;Already solved in N1;0;1
1426;24568;6;1;2025-05-07 17:19:52;Missing user impact / urgency;1;0
1427;24571;3;1;2025-05-07 14:16:12;Already solved in N1;0;1
1428;24601;5;1;2025-05-07 11:07:57;Missing diagnostic evidence;0;1
1429;24619;7;1;2025-05-07 13:38:55;Missing user impact / urgency;1;0
1430;24644;7;1;2025-05-07 22:04:03;Already solved in N1;0;1
1431;24664;2;1;2025-05-07 14:12:28;Insufficient reproduction steps;0;1
1432;24696;2;1;2025-05-07 16:09:56;Missing user impact / urgency;0;1
1433;24726;5;1;2025-05-07 15:11:30;Missing diagnostic evidence;1;0
1434;24736;8;1;2025-05-07 15:09:37;Wrong categorization;0;0
1435;24738;3;1;2025-05-07 10:32:42;Missing diagnostic evidence;1;0
1436;24752;8;1;2025-05-07 18:37:22;Wrong support group;1;0
1437;24763;3;1;2025-05-08 17:52:18;Insufficient reproduction steps;1;0
1438;24768;5;1;2025-05-08 11:58:46;Missing diagnostic evidence;0;1
1439;24796;3;1;2025-05-08 16:12:35;Missing diagnostic evidence;1;0
1440;24800;6;1;2025-05-08 17:35:57;Wrong support group;1;0
1441;24809;3;1;2025-05-08 18:34:42;Missing user impact / urgency;1;0
1442;24868;8;1;2025-05-08 14:25:25;Wrong categorization;1;0
1443;24905;8;1;2025-05-08 15:10:35;Insufficient reproduction steps;0;1
1444;24914;5;1;2025-05-08 16:50:23;Already solved in N1;0;1
1445;24918;4;1;2025-05-08 17:42:35;Missing user impact / urgency;1;1
1446;24921;2;1;2025-05-08 18:35:02;Wrong support group;0;1
1447;24964;3;1;2025-05-09 13:34:35;Insufficient reproduction steps;1;1
1448;24972;2;1;2025-05-09 20:55:42;Wrong categorization;0;1
1449;24990;5;1;2025-05-09 19:33:40;Wrong support group;0;1
1450;25023;5;1;2025-05-09 16:51:12;Wrong categorization;0;1
1451;25028;5;1;2025-05-09 13:21:14;Already solved in N1;0;1
1452;25034;6;1;2025-05-09 16:46:14;Missing diagnostic evidence;0;0
1453;25043;5;1;2025-05-09 13:27:27;Wrong support group;1;0
1454;25044;3;1;2025-05-09 20:11:45;Missing diagnostic evidence;0;1
1455;25057;5;1;2025-05-09 14:01:01;Missing diagnostic evidence;0;0
1456;25073;3;1;2025-05-09 20:43:55;Already solved in N1;1;0
1457;25085;8;1;2025-05-09 14:51:43;Missing diagnostic evidence;1;0
1458;25089;6;1;2025-05-09 08:53:37;Wrong support group;0;0
1459;25106;5;1;2025-05-10 00:56:05;Missing user impact / urgency;0;1
1460;25110;8;1;2025-05-09 13:18:07;Insufficient reproduction steps;1;0
1461;25117;6;1;2025-05-09 14:18:23;Wrong categorization;1;0
1462;25127;5;1;2025-05-09 13:26:56;Missing user impact / urgency;0;1
1463;25153;4;1;2025-05-09 14:44:05;Already solved in N1;0;1
1464;25160;4;1;2025-05-10 19:13:33;Wrong support group;1;1
1465;25173;8;1;2025-05-10 12:05:23;Missing diagnostic evidence;0;1
1466;25179;8;1;2025-05-10 16:31:24;Insufficient reproduction steps;1;0
1467;25219;4;1;2025-05-10 19:43:58;Wrong support group;0;1
1468;25226;8;1;2025-05-10 18:16:30;Wrong categorization;1;0
1469;25253;6;1;2025-05-10 19:55:40;Wrong support group;0;1
1470;25254;4;1;2025-05-10 10:45:34;Missing user impact / urgency;0;1
1471;25258;6;1;2025-05-10 16:36:26;Missing user impact / urgency;1;0
1472;25262;4;1;2025-05-10 12:09:01;Already solved in N1;0;0
1473;25267;8;1;2025-05-10 18:12:07;Already solved in N1;1;0
1474;25282;3;1;2025-05-10 17:45:59;Wrong support group;0;0
1475;25322;7;1;2025-05-10 17:36:38;Wrong categorization;1;0
1476;25338;2;1;2025-05-10 14:29:32;Missing diagnostic evidence;0;1
1477;25348;4;1;2025-05-10 13:24:53;Wrong support group;0;1
1478;25357;5;1;2025-05-10 16:36:17;Missing user impact / urgency;0;1
1479;25368;5;1;2025-05-11 14:23:07;Insufficient reproduction steps;0;1
1480;25385;3;1;2025-05-11 14:30:09;Insufficient reproduction steps;1;1
1481;25393;3;1;2025-05-11 14:17:33;Wrong support group;1;0
1482;25439;7;1;2025-05-11 09:51:23;Missing diagnostic evidence;0;1
1483;25463;8;1;2025-05-11 11:21:35;Missing diagnostic evidence;0;1
1484;25486;5;1;2025-05-11 16:46:46;Missing diagnostic evidence;0;0
1485;25517;2;1;2025-05-11 16:54:21;Wrong support group;1;0
1486;25559;4;1;2025-05-12 18:08:19;Missing diagnostic evidence;0;1
1487;25563;2;1;2025-05-12 17:49:48;Wrong support group;1;0
1488;25584;4;1;2025-05-12 17:49:39;Already solved in N1;0;0
1489;25636;7;1;2025-05-12 13:30:16;Already solved in N1;1;0
1490;25650;8;1;2025-05-12 13:05:02;Wrong support group;0;1
1491;25655;4;1;2025-05-12 19:59:59;Already solved in N1;0;1
1492;25690;3;1;2025-05-12 10:04:00;Insufficient reproduction steps;0;1
1493;25696;3;1;2025-05-12 18:36:29;Wrong support group;0;1
1494;25752;6;1;2025-05-13 10:38:05;Missing user impact / urgency;1;0
1495;25757;5;1;2025-05-13 17:26:59;Already solved in N1;1;1
1496;25758;7;1;2025-05-13 14:59:34;Wrong categorization;0;1
1497;25795;8;1;2025-05-13 14:38:48;Wrong categorization;1;0
1498;25805;5;1;2025-05-13 19:23:48;Missing diagnostic evidence;0;0
1499;25827;6;1;2025-05-13 17:55:17;Missing user impact / urgency;0;1
1500;25834;5;1;2025-05-13 12:45:22;Already solved in N1;0;1
1501;25908;3;1;2025-05-13 10:05:02;Missing diagnostic evidence;1;1
1502;25915;6;1;2025-05-13 15:45:04;Missing user impact / urgency;1;0
1503;25936;4;1;2025-05-14 09:47:36;Already solved in N1;0;1
1504;25941;8;1;2025-05-14 17:55:14;Wrong categorization;1;0
1505;25961;4;1;2025-05-14 14:57:24;Missing diagnostic evidence;0;1
1506;25983;4;1;2025-05-14 17:52:55;Missing diagnostic evidence;0;1
1507;26000;7;1;2025-05-14 12:53:32;Missing diagnostic evidence;1;0
1508;26045;5;1;2025-05-14 12:22:56;Insufficient reproduction steps;0;0
1509;26059;7;1;2025-05-14 12:58:08;Missing diagnostic evidence;1;0
1510;26071;5;1;2025-05-14 14:40:59;Already solved in N1;0;1
1511;26087;3;1;2025-05-14 19:42:35;Already solved in N1;0;1
1512;26095;7;1;2025-05-14 20:40:18;Insufficient reproduction steps;1;0
1513;26130;4;1;2025-05-14 18:37:54;Insufficient reproduction steps;1;0
1514;26147;3;1;2025-05-15 16:30:17;Missing diagnostic evidence;0;1
1515;26163;4;1;2025-05-15 13:50:12;Wrong categorization;0;1
1516;26195;2;1;2025-05-15 18:25:45;Insufficient reproduction steps;0;1
1517;26217;5;1;2025-05-15 17:47:30;Insufficient reproduction steps;0;0
1518;26231;5;1;2025-05-15 14:53:49;Missing diagnostic evidence;1;0
1519;26245;2;1;2025-05-15 19:31:19;Insufficient reproduction steps;0;0
1520;26270;4;1;2025-05-15 21:08:39;Already solved in N1;0;1
